name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,PER_rank,WS_rank,WS/48_rank,BPM_rank,VORP_rank,PIPM_rank,Wins Added_rank
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",-1.37,0.84,allento01,2007-08,BOS,10.7,2.7,.093,-1.4,0.2,,NBA,1868141,26,75,18.3,.434,.762,2.2,1.5,0.8,0.3,6.6,BOS,193,193,193,193,193,193,193
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",-1.65,0.38,allento01,2008-09,BOS,12.9,1.6,.085,-0.3,0.4,,NBA,2500000,27,46,19.3,.482,.725,2.3,1.4,1.2,0.5,7.8,BOS,182,182,182,182,182,182,182
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",-1.65,0.51,allento01,2009-10,BOS,14.2,1.9,.100,0.8,0.6,,NBA,2500000,28,54,16.5,.510,.605,2.7,1.3,1.1,0.4,6.1,BOS,193,193,193,193,193,193,193
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+0.41,3.36,allento01,2010-11,MEM,18.3,4.7,.152,3.6,2.1,,NBA,3000000,29,72,20.8,.510,.753,2.7,1.4,1.8,0.6,8.9,MEM,196,196,196,196,196,196,196
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+2.54,5.65,allento01,2011-12,MEM,15.7,4.2,.131,2.5,1.7,,NBA,3150000,30,58,26.3,.469,.800,4.0,1.4,1.8,0.6,9.8,MEM,85,76,65,35,55,29,46
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+1.59,6.78,allento01,2012-13,MEM,13.2,5.1,.115,1.3,1.8,,NBA,3300000,31,79,26.7,.445,.717,4.6,1.2,1.5,0.6,8.9,MEM,139,89,85,69,72,55,50
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+0.77,3.13,allento01,2013-14,MEM,15.6,2.7,.100,2.3,1.4,,NBA,4494382,32,55,23.2,.494,.628,3.8,1.7,1.6,0.3,9.0,MEM,187,187,187,187,187,187,187
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+3.68,7.91,allento01,2014-15,MEM,14.6,4.1,.119,3.3,2.2,,NBA,4831461,33,63,26.2,.495,.627,4.4,1.4,2.0,0.5,8.6,MEM,108,94,73,26,45,13,29
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+0.05,2.70,allento01,2015-16,MEM,12.9,2.4,.072,-0.1,0.8,,NBA,5168539,34,64,25.3,.458,.652,4.6,1.1,1.7,0.3,8.4,MEM,134,151,142,110,121,98,111
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",+0.08,3.05,allento01,2016-17,MEM,13.3,3.1,.077,0.6,1.3,,NBA,5505618,35,71,27.0,.461,.615,5.5,1.4,1.6,0.4,9.1,MEM,121,129,134,81,77,88,99
Tony Allen,/players/a/allento01.html,2005,2018,"Butler County Community College, Oklahoma State University",true,"Crane Technical Preparatory in Chicago, Illinois",-3.28,-0.17,allento01,2017-18,NOP,8.7,0.1,.017,-5.2,-0.2,,NBA,1471382,36,22,12.4,.484,.524,2.1,0.4,0.5,0.1,4.7,NOP,189,189,189,189,189,189,189
Lance Allred,/players/a/allrela01.html,2008,2008,"University of Utah, Weber State University",false,"East in Salt Lake City, Utah",-0.42,0.01,allrela01,2007-08,CLE,-1.0,0.0,-0.125,-19.7,0.0,,26,NBA,3,3.3,.250,.500,0.3,0.0,0.0,0.0,1.0,CLE,,193,193,193,193,193,193,193
Morris Almond,/players/a/almonmo01.html,2008,2012,Rice University,false,"McEachern in Powder Springs, Georgia",-0.08,0.06,almonmo01,2007-08,UTA,2.0,-0.1,-0.081,-11.0,-0.1,,NBA,1005960,22,9,4.3,.267,.667,0.2,0.3,0.1,0.0,1.4,UTA,193,193,193,193,193,193,193
Morris Almond,/players/a/almonmo01.html,2008,2012,Rice University,false,"McEachern in Powder Springs, Georgia",-2.23,-0.02,almonmo01,2008-09,UTA,7.3,0.1,.010,-6.8,-0.3,,NBA,1081440,23,25,10.2,.407,.808,1.4,0.3,0.2,0.2,3.7,UTA,182,182,182,182,182,182,182
Morris Almond,/players/a/almonmo01.html,2008,2012,Rice University,false,"McEachern in Powder Springs, Georgia",,,almonmo01,2009-10,"Did Not Play (other pro league—D-League, Spain)",,,,,,,,,24,,,,,,,,,,"Did Not Play (other pro league—D-League, Spain)",193,193,193,193,193,193,193
Morris Almond,/players/a/almonmo01.html,2008,2012,Rice University,false,"McEachern in Powder Springs, Georgia",,,almonmo01,2010-11,"Did Not Play (other pro league—Italy, Ukraine)",,,,,,,,,25,,,,,,,,,,"Did Not Play (other pro league—Italy, Ukraine)",196,196,196,196,196,196,196
Morris Almond,/players/a/almonmo01.html,2008,2012,Rice University,false,"McEachern in Powder Springs, Georgia",+0.97,0.15,almonmo01,2011-12,WAS,8.7,0.0,.032,-2.0,0.0,,NBA,,26,4,16.8,.353,.333,2.0,0.5,1.8,0.0,3.5,WAS,192,192,192,192,192,192,192
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",-2.44,-0.20,aminual01,2010-11,LAC,9.6,0.7,.022,-3.0,-0.4,,NBA,2563320,20,81,17.9,.394,.773,3.3,0.7,0.7,0.3,5.6,LAC,196,196,196,196,196,196,196
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",+0.17,2.46,aminual01,2011-12,NOH,10.6,1.4,.044,-1.3,0.2,,NBA,2755560,21,66,22.4,.411,.754,4.7,1.0,0.9,0.5,6.0,NOH,179,171,172,145,147,93,102
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",+1.55,5.37,aminual01,2012-13,NOH,13.7,3.1,.073,0.4,1.3,,NBA,2947800,22,76,27.2,.475,.737,7.7,1.4,1.2,0.7,7.3,NOH,129,146,147,97,100,56,66
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",-1.53,1.04,aminual01,2013-14,NOP,13.2,3.1,.072,-0.3,0.9,,NBA,3700000,23,80,25.6,.474,.664,6.2,1.4,1.0,0.5,7.2,NOP,137,136,138,120,113,143,143
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",+1.79,4.17,aminual01,2014-15,DAL,14.4,3.3,.115,2.4,1.5,,NBA,981084,24,74,18.5,.412,.712,4.6,0.8,0.9,0.8,5.6,DAL,183,183,183,183,183,183,183
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",+0.37,4.85,aminual01,2015-16,POR,12.7,4.0,.082,0.2,1.3,,NBA,7500000,25,82,28.5,.416,.737,6.1,1.7,0.9,0.6,10.2,POR,137,109,124,103,92,90,77
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",-0.07,2.82,aminual01,2016-17,POR,11.3,1.9,.051,-1.1,0.4,,NBA,7680965,26,61,29.1,.393,.706,7.4,1.6,1.0,0.7,8.7,POR,158,165,164,135,133,95,103
Al-Farouq Aminu,/players/a/aminual01.html,2011,2019,Wake Forest University,true,"Norcross in Norcross, Georgia",+1.78,6.01,aminual01,2017-18,POR,12.0,4.2,.097,1.1,1.6,,NBA,7319035,27,69,30.0,.395,.738,7.6,1.2,1.1,0.6,9.3,POR,155,92,103,64,68,52,50
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",+0.08,0.14,amundlo01,2006-07,TOT,9.6,0.1,.039,-4.1,0.0,,NBA,105696,24,11,8.1,.400,.400,2.5,0.1,0.1,0.7,1.5,"UTA,PHI",193,193,193,193,193,193,193
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",+0.67,0.15,amundlo01,2007-08,PHI,7.4,0.1,.043,-8.8,-0.1,,NBA,687456,25,16,4.0,.500,.286,0.8,0.0,0.1,0.1,1.1,PHI,193,193,193,193,193,193,193
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-0.72,1.11,amundlo01,2008-09,PHO,13.3,1.8,.082,-0.5,0.4,,NBA,797581,26,76,13.7,.536,.442,3.6,0.4,0.4,0.9,4.2,PHO,182,182,182,182,182,182,182
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-0.24,1.89,amundlo01,2009-10,PHO,14.4,2.9,.118,0.4,0.7,,NBA,855189,27,79,14.8,.551,.545,4.4,0.4,0.3,0.9,4.7,PHO,193,193,193,193,193,193,193
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-1.64,0.30,amundlo01,2010-11,GSW,11.5,0.6,.044,-4.9,-0.5,,NBA,2225000,28,46,15.0,.454,.391,4.0,0.4,0.3,0.7,4.3,GSW,196,196,196,196,196,196,196
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-2.77,-0.33,amundlo01,2011-12,IND,11.5,1.0,.062,-2.7,-0.1,,NBA,2403000,29,60,12.6,.430,.427,3.7,0.2,0.5,0.7,3.6,IND,192,192,192,192,192,192,192
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-1.78,0.11,amundlo01,2012-13,TOT,9.3,0.1,.019,-3.3,-0.1,,NBA,1069509,30,39,9.5,.395,.333,2.7,0.3,0.4,0.3,1.9,"MIN,CHI,NOH",185,185,185,185,185,185,185
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-0.89,0.17,amundlo01,2013-14,TOT,9.1,0.1,.024,-1.3,0.0,,NBA,,31,19,9.7,.500,.250,2.9,0.3,0.5,0.6,2.0,"NOP,CHI",187,187,187,187,187,187,187
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-1.89,0.19,amundlo01,2014-15,TOT,11.8,0.3,.017,-2.0,0.0,,NBA,409167,32,53,17.7,.427,.471,5.1,1.3,0.4,1.0,4.9,"CLE,NYK",183,183,183,183,183,183,183
Lou Amundson,/players/a/amundlo01.html,2007,2016,"University of Nevada, Las Vegas",false,"Monarch in Louisville, Colorado",-1.62,0.08,amundlo01,2015-16,NYK,6.7,-0.1,-0.014,-5.0,-0.2,,NBA,1650000,33,29,7.0,.358,.519,1.7,0.4,0.2,0.2,1.8,NYK,183,183,183,183,183,183,183
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-1.51,0.28,anderal01,2005-06,CHA,10.4,0.4,.037,-3.7,-0.2,,NBA,398762,23,36,15.7,.414,.805,1.9,0.9,0.3,0.1,5.8,CHA,181,181,181,181,181,181,181
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-1.98,0.04,anderal01,2006-07,CHA,10.1,0.1,.024,-4.0,-0.1,,NBA,102131,24,17,15.1,.457,.826,1.9,1.2,0.4,0.0,5.8,CHA,193,193,193,193,193,193,193
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",,,anderal01,2007-08,Did Not Play (other pro league—Italy),,,,,,,,,25,,,,,,,,,,Did Not Play (other pro league—Italy),193,193,193,193,193,193,193
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",,,anderal01,2008-09,"Did Not Play (other pro league—Russia, Croatia)",,,,,,,,,26,,,,,,,,,,"Did Not Play (other pro league—Russia, Croatia)",182,182,182,182,182,182,182
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",,,anderal01,2009-10,Did Not Play (other pro league—Israel),,,,,,,,,27,,,,,,,,,,Did Not Play (other pro league—Israel),193,193,193,193,193,193,193
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",,,anderal01,2010-11,"Did Not Play (other pro league—D-League, Spain)",,,,,,,,,28,,,,,,,,,,"Did Not Play (other pro league—D-League, Spain)",196,196,196,196,196,196,196
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-1.44,0.23,anderal01,2011-12,TOR,8.7,0.3,.032,-3.4,-0.2,,NBA,,29,17,27.1,.387,.853,2.0,1.5,0.3,0.2,9.6,TOR,192,192,192,192,192,192,192
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-2.31,-0.01,anderal01,2012-13,TOR,12.6,1.6,.052,-2.0,0.0,,NBA,885120,30,65,23.0,.383,.857,2.3,1.6,0.7,0.1,10.7,TOR,185,185,185,185,185,185,185
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-2.60,-0.45,anderal01,2013-14,BRK,9.5,1.7,.047,-2.2,-0.1,,NBA,947907,31,78,22.7,.400,.780,2.2,1.0,0.6,0.1,7.2,BRK,180,171,169,165,165,169,168
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-0.76,1.91,anderal01,2014-15,BRK,10.6,2.7,.075,-0.5,0.6,,NBA,1276061,32,74,23.6,.443,.812,2.8,1.1,0.8,0.1,7.4,BRK,167,139,129,116,124,122,127
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-0.24,0.26,anderal01,2015-16,WAS,9.2,0.3,.078,-2.8,0.0,,NBA,4000000,33,13,14.8,.356,.733,2.1,1.1,0.3,0.1,5.0,WAS,183,183,183,183,183,183,183
Alan Anderson,/players/a/anderal01.html,2006,2017,Michigan State University,true,"DeLaSalle in Minneapolis, Minnesota",-4.52,-0.41,anderal01,2016-17,LAC,5.0,0.1,.020,-4.9,-0.2,,NBA,1315448,34,30,10.3,.375,.750,0.8,0.4,0.1,0.0,2.9,LAC,187,187,187,187,187,187,187
Antonio Anderson,/players/a/anderan02.html,2010,2010,University of Memphis,false,"Laurinburg Institute in Laurinburg, North Carolina",-0.46,0.02,anderan02,2009-10,OKC,-1.7,0.0,-0.104,-11.4,0.0,,24,NBA,1,15.0,.333,,1.0,0.0,0.0,0.0,2.0,OKC,,193,193,193,193,193,193,193
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",-2.80,-0.10,anderja01,2010-11,SAS,8.5,0.3,.051,-3.4,-0.1,,NBA,1361400,21,26,11.0,.383,.778,0.9,0.7,0.1,0.2,3.6,SAS,196,196,196,196,196,196,196
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",-0.71,0.67,anderja01,2011-12,SAS,8.8,0.5,.040,-3.6,-0.2,,NBA,1463520,22,51,11.8,.379,.750,1.5,0.8,0.2,0.0,3.7,SAS,192,192,192,192,192,192,192
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",+0.49,0.78,anderja01,2012-13,TOT,13.9,0.9,.106,-0.1,0.2,,NBA,472427,23,39,10.3,.413,.857,1.8,1.1,0.4,0.1,3.8,"SAS,HOU",185,185,185,185,185,185,185
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",-2.49,-0.40,anderja01,2013-14,PHI,10.9,1.9,.039,-2.5,-0.3,,NBA,916099,24,80,28.9,.431,.726,3.8,1.9,0.9,0.4,10.1,PHI,173,167,174,170,173,166,167
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",,,anderja01,2014-15,Did Not Play,,,,,,,,,25,,,,,,,,,,Did Not Play,183,183,183,183,183,183,183
James Anderson,/players/a/anderja01.html,2011,2016,Oklahoma State University,false,"Junction City in Junction City, Arkansas",-2.60,-0.17,anderja01,2015-16,SAC,6.0,-0.3,-0.017,-4.2,-0.4,,NBA,1015421,26,51,14.1,.376,.759,1.7,0.8,0.4,0.3,3.5,SAC,183,183,183,183,183,183,183
Justin Anderson,/players/a/anderju01.html,2016,2018,University of Virginia,true,"Montrose Christian in Rockville, Maryland",+0.50,1.40,anderju01,2015-16,DAL,12.3,1.1,.083,-1.2,0.1,,NBA,1449000,22,55,11.8,.406,.800,2.4,0.5,0.3,0.5,3.8,DAL,183,183,183,183,183,183,183
Justin Anderson,/players/a/anderju01.html,2016,2018,University of Virginia,true,"Montrose Christian in Rockville, Maryland",-1.42,0.73,anderju01,2016-17,TOT,13.9,1.9,.074,-1.6,0.1,,NBA,1514160,23,75,16.4,.424,.791,3.3,0.9,0.5,0.3,7.1,"DAL,PHI",187,187,187,187,187,187,187
Justin Anderson,/players/a/anderju01.html,2016,2018,University of Virginia,true,"Montrose Christian in Rockville, Maryland",-2.62,-0.13,anderju01,2017-18,PHI,13.0,1.2,.115,-2.0,0.0,,NBA,1579440,24,38,13.7,.431,.737,2.4,0.7,0.4,0.2,6.2,PHI,189,189,189,189,189,189,189
Kyle Anderson,/players/a/anderky01.html,2015,2019,"University of California, Los Angeles",true,"St. Anthony's in Jersey City, New Jersey",-1.60,0.16,anderky01,2014-15,SAS,8.2,0.3,.044,-2.7,-0.1,,NBA,1093680,21,33,10.8,.348,.643,2.2,0.8,0.5,0.2,2.2,SAS,183,183,183,183,183,183,183
Kyle Anderson,/players/a/anderky01.html,2015,2019,"University of California, Los Angeles",true,"St. Anthony's in Jersey City, New Jersey",-0.08,2.04,anderky01,2015-16,SAS,12.9,3.5,.133,1.8,1.2,,NBA,1142879,22,78,16.0,.468,.747,3.1,1.6,0.8,0.4,4.5,SAS,183,183,183,183,183,183,183
Kyle Anderson,/players/a/anderky01.html,2015,2019,"University of California, Los Angeles",true,"St. Anthony's in Jersey City, New Jersey",+1.23,2.89,anderky01,2016-17,SAS,12.5,2.7,.127,1.6,0.9,,NBA,1192080,23,72,14.2,.445,.789,2.9,1.3,0.7,0.4,3.4,SAS,187,187,187,187,187,187,187
Kyle Anderson,/players/a/anderky01.html,2015,2019,"University of California, Los Angeles",true,"St. Anthony's in Jersey City, New Jersey",+1.86,5.76,anderky01,2017-18,SAS,15.9,6.2,.151,4.1,3.0,,NBA,2151704,24,74,26.7,.527,.712,5.4,2.7,1.6,0.8,7.9,SAS,81,46,35,19,25,49,52
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+0.17,2.17,anderry01,2008-09,NJN,13.6,2.5,.090,-1.1,0.3,,NBA,1225200,20,66,19.9,.393,.845,4.7,0.8,0.7,0.3,7.4,NJN,182,182,182,182,182,182,182
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+0.83,2.10,anderry01,2009-10,ORL,18.1,3.1,.161,1.3,0.8,,NBA,1317120,21,63,14.5,.436,.866,3.2,0.6,0.4,0.2,7.7,ORL,193,193,193,193,193,193,193
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+2.92,5.50,anderry01,2010-11,ORL,19.0,6.4,.216,4.4,2.3,,NBA,1409040,22,64,22.3,.430,.812,5.5,0.8,0.5,0.6,10.6,ORL,196,196,196,196,196,196,196
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+3.77,8.74,anderry01,2011-12,ORL,21.2,8.9,.219,4.6,3.3,,NBA,2244601,23,61,32.2,.439,.877,7.7,0.9,0.8,0.4,16.1,ORL,21,8,8,7,13,11,19
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",-1.37,1.55,anderry01,2012-13,NOH,18.1,6.5,.125,1.3,2.1,,NBA,8700000,24,81,30.9,.423,.844,6.4,1.2,0.5,0.4,16.2,NOH,45,46,70,69,57,150,142
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",-0.02,1.22,anderry01,2013-14,NOP,18.8,2.3,.138,-0.1,0.4,,NBA,8308500,25,22,36.1,.438,.952,6.5,0.8,0.5,0.3,19.8,NOP,187,187,187,187,187,187,187
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",-2.19,0.17,anderry01,2014-15,NOP,15.6,3.5,.100,-1.1,0.4,,NBA,8491500,26,61,27.5,.399,.854,4.8,0.9,0.5,0.3,13.7,NOP,87,121,104,140,139,162,161
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+0.55,3.85,anderry01,2015-16,NOP,17.2,3.9,.092,-1.4,0.3,,NBA,8500000,27,66,30.4,.427,.873,6.0,1.1,0.6,0.4,17.0,NOP,61,113,111,149,147,85,92
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",+1.62,6.33,anderry01,2016-17,HOU,13.5,5.2,.117,-0.8,0.6,,NBA,18735364,28,72,29.4,.418,.860,4.6,0.9,0.4,0.2,13.6,HOU,117,66,69,125,124,45,44
Ryan Anderson,/players/a/anderry01.html,2009,2019,University of California,true,"Oak Ridge in El Dorado Hills, California",-0.23,2.53,anderry01,2017-18,HOU,12.6,4.8,.132,0.2,1.0,,NBA,19578455,29,66,26.1,.431,.774,5.0,0.9,0.4,0.3,9.3,HOU,145,79,49,89,100,106,114
Ike Anigbogu,/players/a/anigbik01.html,2018,2019,"University of California, Los Angeles",true,"Centennial in Corono, California",-0.96,0.03,anigbik01,2017-18,IND,21.6,0.1,.165,-5.4,0.0,,NBA,950000,19,11,2.7,.444,.833,0.8,0.0,0.1,0.3,1.2,IND,189,189,189,189,189,189,189
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-1.46,1.64,anthoca01,2003-04,DEN,17.6,6.1,.098,0.1,1.6,,NBA,3229200,19,82,36.5,.426,.777,6.1,2.8,1.2,0.5,21.0,DEN,51,63,100,97,77,134,123
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.26,4.80,anthoca01,2004-05,DEN,16.7,4.9,.090,-1.2,0.5,,NBA,3471360,20,75,34.8,.431,.796,5.7,2.6,0.9,0.4,20.8,DEN,61,86,126,138,133,85,69
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.26,5.38,anthoca01,2005-06,DEN,22.0,9.4,.153,1.5,2.6,All-NBA (3rd),NBA,3713640,21,80,36.8,.481,.808,4.9,2.7,1.1,0.5,26.5,DEN,20,23,31,59,41,78,62
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.16,4.44,anthoca01,2006-07,DEN,22.1,7.3,.140,2.0,2.5,All-NBA (3rd),NBA,4694041,22,65,38.2,.476,.808,6.0,3.8,1.2,0.4,28.9,DEN,18,39,51,48,45,83,74
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",-0.97,2.65,anthoca01,2007-08,DEN,21.1,8.2,.140,1.6,2.6,,NBA,13041250,23,77,36.4,.492,.786,7.4,3.4,1.3,0.5,25.7,DEN,16,34,51,60,46,127,111
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+2.48,9.12,anthoca01,2008-09,DEN,19.0,5.0,.105,0.3,1.3,All-NBA (3rd),NBA,14410581,24,66,34.5,.443,.793,6.8,3.4,1.1,0.4,22.8,DEN,29,88,94,92,90,30,27
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+2.00,8.23,anthoca01,2009-10,DEN,22.2,7.9,.145,1.4,2.3,All-NBA (2nd),NBA,15779912,25,69,38.2,.458,.830,6.6,3.2,1.3,0.4,28.2,DEN,11,29,42,61,50,34,30
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.87,6.15,anthoca01,2010-11,TOT,21.7,7.9,.138,0.5,1.8,,NBA,17149243,26,77,35.7,.455,.838,7.3,2.9,0.9,0.6,25.6,"DEN,NYK",15,29,53,94,72,66,51
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+0.91,4.54,anthoca01,2011-12,NYK,21.1,6.2,.160,2.9,2.3,All-NBA (3rd),NBA,18518574,27,55,34.1,.430,.804,6.3,3.6,1.1,0.4,22.6,NYK,23,34,37,31,29,70,60
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+2.39,9.32,anthoca01,2012-13,NYK,24.8,9.5,.184,2.4,2.8,All-NBA (2nd),NBA,19450000,28,67,37.0,.449,.830,6.9,2.6,0.8,0.5,28.7,NYK,3,13,13,41,32,30,27
Carmelo Anthony,/players/a/anthoca01.html,2004,2019,Syracuse University,true,"Oak Hill Academy in Mouth of Wilson, Virginia",+3.59,11.69,anthoca01,2013-14,NYK,24.4,10.7,.172,3.6,4.2,,NBA,22407474,29,77,38.7,.452,.848,8.1,3.1,1.2,0.7,27.4,NYK,6,12,21,18,12,15,16
